date,Smax
2024-03-09,0.606506
2024-03-10,0.369231
2024-03-11,0.9657
2024-03-12,0.998059
2024-03-13,0.953257
2024-03-14,0.943407
2024-03-15,0.863974
2024-03-16,0.575671
2024-03-17,0.381891
2024-03-18,0.970705
2024-03-19,0.9657
2024-03-20,0.947038
2024-03-21,0.9657
2024-03-22,0.955891
2024-03-23,0.581262
2024-03-24,0.393511
2024-03-25,0.9657
2024-03-26,0.988208
2024-03-27,0.849368
2024-03-28,0.746098
2024-03-29,0.308046
2024-03-30,0.547867
2024-03-31,0.357091
2024-04-01,0.91343
2024-04-02,0.960748
2024-04-03,0.966963
2024-04-04,0.942114
2024-04-05,0.898571
2024-04-06,0.601635
2024-04-07,0.387826
2024-04-08,0.960748
2024-04-09,0.947038
2024-04-10,0.912221
2024-04-11,0.955852
2024-04-12,0.937167
2024-04-13,0.592668
2024-04-14,0.369231
2024-04-15,0.960748
2024-04-16,0.9657
2024-04-17,0.922177
2024-04-18,0.920897
2024-04-19,0.923658
2024-04-20,0.533619
2024-04-21,0.357704
2024-04-22,0.892334
2024-04-23,0.912221
2024-04-24,0.944579
2024-04-25,0.948324
2024-04-26,0.878695
2024-04-27,0.612199
2024-04-28,0.34581
2024-04-29,0.829569
2024-04-30,0.863974
2024-05-01,0.375153
2024-05-02,0.912221
2024-05-03,0.876485
2024-05-04,0.587572
2024-05-05,0.369231
2024-05-06,0.947038
2024-05-07,0.903673
2024-05-08,1.098487
2024-05-09,0.878695
2024-05-10,0.837882
2024-05-11,0.593245
2024-05-12,0.357091
2024-05-13,0.932115
2024-05-14,0.92839
2024-05-15,0.938346
2024-05-16,0.918455
2024-05-17,0.775649
2024-05-18,0.555353
2024-05-19,0.369231
2024-05-20,0.884938
2024-05-21,0.912221
2024-05-22,0.891182
2024-05-23,0.836839
2024-05-24,0.785712
2024-05-25,0.528895
2024-05-26,0.332465
2024-05-27,0.919331
2024-05-28,0.708817
2024-05-29,0.757689
2024-05-30,0.520699
2024-05-31,0.664658
2024-06-01,0.533919
2024-06-02,0.332465
2024-06-03,0.743353
2024-06-04,0.783732
2024-06-05,0.829569
2024-06-06,0.832721
2024-06-07,0.829569
2024-06-08,0.567381
2024-06-09,0.333215
2024-06-10,0.812867
2024-06-11,0.845218
2024-06-12,0.809782
2024-06-13,0.8233
2024-06-14,0.797238
2024-06-15,0.495898
2024-06-16,0.30996
2024-06-17,0.784699
2024-06-18,0.79928
2024-06-19,0.743353
2024-06-20,0.759634
2024-06-21,0.699345
2024-06-22,0.469958
2024-06-23,0.30996
2024-06-24,0.255402
2024-06-25,0.751411
2024-06-26,0.763968
2024-06-27,0.74422
2024-06-28,0.737937
2024-06-29,0.483226
2024-06-30,0.338773
2024-07-01,0.751411
2024-07-02,0.691371
2024-07-03,0.652047
2024-07-04,0.685075
2024-07-05,0.689888
2024-07-06,0.482643
2024-07-07,0.332465
2024-07-08,0.729944
2024-07-09,0.757689
2024-07-10,0.772164
2024-07-11,0.710264
2024-07-12,0.663341
2024-07-13,0.457083
2024-07-14,0.314336
2024-07-15,0.698481
2024-07-16,0.7182
2024-07-17,0.737064
2024-07-18,0.698481
2024-07-19,0.663972
2024-07-20,0.469958
2024-07-21,0.315226
2024-07-22,0.670965
2024-07-23,0.6528
2024-07-24,0.586345
2024-07-25,0.378408
2024-07-26,0.373446
2024-07-27,0.491639
2024-07-28,0.331999
2024-07-29,0.760465
2024-07-30,0.739035
2024-07-31,0.73974
2024-08-01,0.726288
2024-08-02,0.71123
2024-08-03,0.427786
2024-08-04,0.316742
2024-08-05,0.323295
2024-08-06,0.728126
2024-08-07,0.727186
2024-08-08,0.711693
2024-08-09,0.676664
2024-08-10,0.449618
2024-08-11,0.319167
2024-08-12,0.735977
2024-08-13,0.808639
2024-08-14,0.781701
2024-08-15,0.72631
2024-08-16,0.71857
2024-08-17,0.43599
2024-08-18,0.330865
2024-08-19,0.700831
2024-08-20,0.734924
2024-08-21,0.765042
2024-08-22,0.747902
2024-08-23,0.762901
2024-08-24,0.512373
2024-08-25,0.327469
2024-08-26,0.753555
2024-08-27,0.754349
2024-08-28,0.707917
2024-08-29,0.711146
2024-08-30,0.720341
2024-08-31,0.485689
2024-09-01,0.323922
2024-09-02,0.716346
2024-09-03,0.466545
2024-09-04,0.563693
2024-09-05,0.636555
2024-09-06,0.705472
2024-09-07,0.354189
2024-09-08,0.348998
2024-09-09,0.756032
2024-09-10,0.778371
2024-09-11,0.704027
2024-09-12,0.702393
2024-09-13,0.678985
2024-09-14,0.527549
2024-09-15,0.33513
2024-09-16,0.474744
2024-09-17,0.778833
2024-09-18,0.772003
2024-09-19,0.755897
2024-09-20,0.735637
2024-09-21,0.473834
2024-09-22,0.326456
2024-09-23,0.743239
2024-09-24,0.810082
2024-09-25,0.802852
2024-09-26,0.791661
2024-09-27,0.782476
2024-09-28,0.575559
2024-09-29,0.385261
2024-09-30,0.817242
2024-10-01,0.835613
2024-10-02,0.770167
2024-10-03,0.775863
2024-10-04,0.732556
2024-10-05,0.557355
2024-10-06,0.329227
2024-10-07,0.75999
2024-10-08,0.805963
2024-10-09,0.79965
2024-10-10,
2024-10-11,0.304694
2024-10-12,0.420993
2024-10-13,0.352035
2024-10-14,0.820558
2024-10-15,0.805663
2024-10-16,0.828187
2024-10-17,0.812433
2024-10-18,0.794266
2024-10-19,0.519639
2024-10-20,0.358839
2024-10-21,0.789485
2024-10-22,0.827137
2024-10-23,0.805772
2024-10-24,0.783626
2024-10-25,0.750323
2024-10-26,0.569119
2024-10-27,0.37942
2024-10-28,0.804113
2024-10-29,0.845786
2024-10-30,0.811399
2024-10-31,0.790618
2024-11-01,0.734904
2024-11-02,0.365573
2024-11-03,0.363469
2024-11-04,0.795984
2024-11-05,0.832455
2024-11-06,0.811621
2024-11-07,0.826409
2024-11-08,0.886743
2024-11-09,0.616669
2024-11-10,0.371524
2024-11-11,0.848234
2024-11-12,0.86439
2024-11-13,0.858455
2024-11-14,0.80147
2024-11-15,0.448903
2024-11-16,0.543336
2024-11-17,0.342913
2024-11-18,0.83381
2024-11-19,0.85457
2024-11-20,0.523523
2024-11-21,0.883485
2024-11-22,0.849078
2024-11-23,0.567413
2024-11-24,0.380967
2024-11-25,0.8965
2024-11-26,0.896517
2024-11-27,0.869507
2024-11-28,0.867626
2024-11-29,0.839816
2024-11-30,0.557445
2024-12-01,0.384768
2024-12-02,0.848161
2024-12-03,0.868139
2024-12-04,0.887386
2024-12-05,0.833284
2024-12-06,0.808487
2024-12-07,0.58808
2024-12-08,0.369352
2024-12-09,0.846511
2024-12-10,0.880638
2024-12-11,0.875858
2024-12-12,0.876662
2024-12-13,0.849645
2024-12-14,0.636869
2024-12-15,0.43259
2024-12-16,0.879555
2024-12-17,0.861779
2024-12-18,0.870919
2024-12-19,0.862777
2024-12-20,0.757817
2024-12-21,0.576011
2024-12-22,0.378955
2024-12-23,0.732404
2024-12-24,0.611045
2024-12-25,0.273894
2024-12-26,0.715224
2024-12-27,0.718495
2024-12-28,0.54349
2024-12-29,0.358718
2024-12-30,0.691268
2024-12-31,0.286962
